League,Date,Get,Pay,Value,Confidence,Patch,Hardcore,Standard
Kalandra,2022-11-12,Chaos Orb,Awakener's Orb,0.01292,Medium,3.19,No,No
Kalandra,2022-11-13,Chaos Orb,Awakener's Orb,0.01415,Medium,3.19,No,No
Kalandra,2022-11-14,Chaos Orb,Awakener's Orb,0.01415,Medium,3.19,No,No
Kalandra,2022-11-15,Chaos Orb,Awakener's Orb,0.0143,Medium,3.19,No,No
Kalandra,2022-11-16,Chaos Orb,Awakener's Orb,0.01432,Medium,3.19,No,No
Kalandra,2022-11-17,Chaos Orb,Awakener's Orb,0.01411,Medium,3.19,No,No
Kalandra,2022-11-18,Chaos Orb,Awakener's Orb,0.01434,Medium,3.19,No,No
Kalandra,2022-11-19,Chaos Orb,Awakener's Orb,0.01466,Medium,3.19,No,No
Kalandra,2022-11-20,Chaos Orb,Awakener's Orb,0.01454,Medium,3.19,No,No
Kalandra,2022-11-21,Chaos Orb,Awakener's Orb,0.0131,Medium,3.19,No,No
Kalandra,2022-11-22,Chaos Orb,Awakener's Orb,0.01315,Medium,3.19,No,No
Kalandra,2022-11-23,Chaos Orb,Awakener's Orb,0.01111,Medium,3.19,No,No
Kalandra,2022-11-24,Chaos Orb,Awakener's Orb,0.01111,Medium,3.19,No,No
Kalandra,2022-11-25,Chaos Orb,Awakener's Orb,0.01111,Medium,3.19,No,No
Kalandra,2022-11-26,Chaos Orb,Awakener's Orb,0.01111,Medium,3.19,No,No
Kalandra,2022-11-27,Chaos Orb,Awakener's Orb,0.01088,Medium,3.19,No,No
Kalandra,2022-11-28,Chaos Orb,Awakener's Orb,0.01148,Medium,3.19,No,No
Kalandra,2022-11-29,Chaos Orb,Awakener's Orb,0.01117,Medium,3.19,No,No
Kalandra,2022-11-30,Chaos Orb,Awakener's Orb,0.01145,Medium,3.19,No,No
Kalandra,2022-12-01,Chaos Orb,Awakener's Orb,0.01147,Medium,3.19,No,No
Kalandra,2022-12-02,Chaos Orb,Awakener's Orb,0.01282,Medium,3.19,No,No
Kalandra,2022-12-03,Chaos Orb,Awakener's Orb,0.01284,Medium,3.19,No,No
Kalandra,2022-12-04,Chaos Orb,Awakener's Orb,0.01374,Medium,3.19,No,No
Kalandra,2022-12-05,Chaos Orb,Awakener's Orb,0.0136,Medium,3.19,No,No
Kalandra,2022-12-06,Chaos Orb,Awakener's Orb,0.01377,Medium,3.19,No,No
Kalandra,2022-08-20,Chaos Orb,Redeemer's Exalted Orb,0.03237,Low,3.19,No,No
Kalandra,2022-08-21,Chaos Orb,Redeemer's Exalted Orb,0.03226,Low,3.19,No,No
Kalandra,2022-08-22,Chaos Orb,Redeemer's Exalted Orb,0.02896,Low,3.19,No,No
Kalandra,2022-08-23,Chaos Orb,Redeemer's Exalted Orb,0.028,Low,3.19,No,No
Kalandra,2022-08-24,Chaos Orb,Redeemer's Exalted Orb,0.03903,Medium,3.19,No,No
Kalandra,2022-08-25,Chaos Orb,Redeemer's Exalted Orb,0.03704,Medium,3.19,No,No
Kalandra,2022-08-26,Chaos Orb,Redeemer's Exalted Orb,0.02207,Medium,3.19,No,No
Kalandra,2022-08-27,Chaos Orb,Redeemer's Exalted Orb,0.02083,Medium,3.19,No,No
Kalandra,2022-08-28,Chaos Orb,Redeemer's Exalted Orb,0.01987,Medium,3.19,No,No
Kalandra,2022-08-29,Chaos Orb,Redeemer's Exalted Orb,0.02041,High,3.19,No,No
Kalandra,2022-08-30,Chaos Orb,Redeemer's Exalted Orb,0.02153,High,3.19,No,No
Kalandra,2022-08-31,Chaos Orb,Redeemer's Exalted Orb,0.02182,High,3.19,No,No
Kalandra,2022-09-01,Chaos Orb,Redeemer's Exalted Orb,0.02197,High,3.19,No,No
Kalandra,2022-09-02,Chaos Orb,Redeemer's Exalted Orb,0.02169,High,3.19,No,No
Kalandra,2022-09-03,Chaos Orb,Redeemer's Exalted Orb,0.02187,High,3.19,No,No
Kalandra,2022-09-04,Chaos Orb,Redeemer's Exalted Orb,0.02214,High,3.19,No,No
Kalandra,2022-09-05,Chaos Orb,Redeemer's Exalted Orb,0.02222,High,3.19,No,No
Kalandra,2022-09-06,Chaos Orb,Redeemer's Exalted Orb,0.02222,High,3.19,No,No
Kalandra,2022-09-07,Chaos Orb,Redeemer's Exalted Orb,0.02235,High,3.19,No,No
Kalandra,2022-09-08,Chaos Orb,Redeemer's Exalted Orb,0.02267,High,3.19,No,No
Kalandra,2022-09-09,Chaos Orb,Redeemer's Exalted Orb,0.02574,High,3.19,No,No
Kalandra,2022-09-10,Chaos Orb,Redeemer's Exalted Orb,0.02681,High,3.19,No,No
Kalandra,2022-09-11,Chaos Orb,Redeemer's Exalted Orb,0.02736,High,3.19,No,No
Kalandra,2022-09-12,Chaos Orb,Redeemer's Exalted Orb,0.02857,High,3.19,No,No
Kalandra,2022-09-13,Chaos Orb,Redeemer's Exalted Orb,0.02882,High,3.19,No,No
Kalandra,2022-09-14,Chaos Orb,Redeemer's Exalted Orb,0.02984,Medium,3.19,No,No
Kalandra,2022-09-15,Chaos Orb,Redeemer's Exalted Orb,0.0284,High,3.19,No,No
Kalandra,2022-09-16,Chaos Orb,Redeemer's Exalted Orb,0.03194,Medium,3.19,No,No
Kalandra,2022-09-17,Chaos Orb,Redeemer's Exalted Orb,0.02952,High,3.19,No,No
Kalandra,2022-09-18,Chaos Orb,Redeemer's Exalted Orb,0.02899,Medium,3.19,No,No
Kalandra,2022-09-19,Chaos Orb,Redeemer's Exalted Orb,0.0276,High,3.19,No,No
Kalandra,2022-09-20,Chaos Orb,Redeemer's Exalted Orb,0.02764,High,3.19,No,No
Kalandra,2022-09-21,Chaos Orb,Redeemer's Exalted Orb,0.02697,High,3.19,No,No
Kalandra,2022-09-22,Chaos Orb,Redeemer's Exalted Orb,0.02701,High,3.19,No,No
Kalandra,2022-09-23,Chaos Orb,Redeemer's Exalted Orb,0.02691,Medium,3.19,No,No
Kalandra,2022-09-24,Chaos Orb,Redeemer's Exalted Orb,0.02779,Medium,3.19,No,No
Kalandra,2022-09-25,Chaos Orb,Redeemer's Exalted Orb,0.02614,Medium,3.19,No,No
Kalandra,2022-09-26,Chaos Orb,Redeemer's Exalted Orb,0.02608,Medium,3.19,No,No
Kalandra,2022-09-27,Chaos Orb,Redeemer's Exalted Orb,0.02629,High,3.19,No,No
Kalandra,2022-09-28,Chaos Orb,Redeemer's Exalted Orb,0.02743,High,3.19,No,No
Kalandra,2022-09-29,Chaos Orb,Redeemer's Exalted Orb,0.02799,High,3.19,No,No
Kalandra,2022-09-30,Chaos Orb,Redeemer's Exalted Orb,0.02846,High,3.19,No,No
Kalandra,2022-10-01,Chaos Orb,Redeemer's Exalted Orb,0.02846,High,3.19,No,No
Kalandra,2022-10-02,Chaos Orb,Redeemer's Exalted Orb,0.02857,High,3.19,No,No
Kalandra,2022-10-03,Chaos Orb,Redeemer's Exalted Orb,0.02857,High,3.19,No,No
Kalandra,2022-10-04,Chaos Orb,Redeemer's Exalted Orb,0.02824,High,3.19,No,No
Kalandra,2022-10-05,Chaos Orb,Redeemer's Exalted Orb,0.02885,High,3.19,No,No
Kalandra,2022-10-06,Chaos Orb,Redeemer's Exalted Orb,0.02939,High,3.19,No,No
Kalandra,2022-10-07,Chaos Orb,Redeemer's Exalted Orb,0.02962,High,3.19,No,No
Kalandra,2022-10-08,Chaos Orb,Redeemer's Exalted Orb,0.02884,High,3.19,No,No
Kalandra,2022-10-09,Chaos Orb,Redeemer's Exalted Orb,0.0289,High,3.19,No,No
Kalandra,2022-10-10,Chaos Orb,Redeemer's Exalted Orb,0.02887,High,3.19,No,No
Kalandra,2022-10-11,Chaos Orb,Redeemer's Exalted Orb,0.02881,Medium,3.19,No,No
Kalandra,2022-10-12,Chaos Orb,Redeemer's Exalted Orb,0.02861,Medium,3.19,No,No
Kalandra,2022-10-13,Chaos Orb,Redeemer's Exalted Orb,0.02876,Medium,3.19,No,No
Kalandra,2022-10-14,Chaos Orb,Redeemer's Exalted Orb,0.02927,Medium,3.19,No,No
Kalandra,2022-10-15,Chaos Orb,Redeemer's Exalted Orb,0.02937,Medium,3.19,No,No
Kalandra,2022-10-16,Chaos Orb,Redeemer's Exalted Orb,0.02857,Medium,3.19,No,No
Kalandra,2022-10-17,Chaos Orb,Redeemer's Exalted Orb,0.02857,Medium,3.19,No,No
Kalandra,2022-10-18,Chaos Orb,Redeemer's Exalted Orb,0.02924,Medium,3.19,No,No
Kalandra,2022-10-19,Chaos Orb,Redeemer's Exalted Orb,0.02959,Medium,3.19,No,No
Kalandra,2022-10-20,Chaos Orb,Redeemer's Exalted Orb,0.03019,Medium,3.19,No,No
Kalandra,2022-10-21,Chaos Orb,Redeemer's Exalted Orb,0.03023,Medium,3.19,No,No
Kalandra,2022-10-22,Chaos Orb,Redeemer's Exalted Orb,0.02943,Medium,3.19,No,No
Kalandra,2022-10-23,Chaos Orb,Redeemer's Exalted Orb,0.02937,Medium,3.19,No,No
Kalandra,2022-10-24,Chaos Orb,Redeemer's Exalted Orb,0.03292,Medium,3.19,No,No
Kalandra,2022-10-25,Chaos Orb,Redeemer's Exalted Orb,0.03132,Medium,3.19,No,No
Kalandra,2022-10-26,Chaos Orb,Redeemer's Exalted Orb,0.03236,Medium,3.19,No,No
Kalandra,2022-10-27,Chaos Orb,Redeemer's Exalted Orb,0.03083,Medium,3.19,No,No
Kalandra,2022-10-28,Chaos Orb,Redeemer's Exalted Orb,0.03047,Medium,3.19,No,No
Kalandra,2022-10-29,Chaos Orb,Redeemer's Exalted Orb,0.03537,Medium,3.19,No,No
Kalandra,2022-10-30,Chaos Orb,Redeemer's Exalted Orb,0.03529,Medium,3.19,No,No
Kalandra,2022-10-31,Chaos Orb,Redeemer's Exalted Orb,0.03494,Low,3.19,No,No
Kalandra,2022-11-01,Chaos Orb,Redeemer's Exalted Orb,0.03494,Low,3.19,No,No
Kalandra,2022-11-02,Chaos Orb,Redeemer's Exalted Orb,0.03492,Low,3.19,No,No
Kalandra,2022-11-03,Chaos Orb,Redeemer's Exalted Orb,0.03433,Low,3.19,No,No
Kalandra,2022-11-04,Chaos Orb,Redeemer's Exalted Orb,0.03438,Low,3.19,No,No
Kalandra,2022-11-05,Chaos Orb,Redeemer's Exalted Orb,0.03407,Low,3.19,No,No
Kalandra,2022-11-06,Chaos Orb,Redeemer's Exalted Orb,0.03407,Low,3.19,No,No
Kalandra,2022-11-07,Chaos Orb,Redeemer's Exalted Orb,0.03008,Low,3.19,No,No
Kalandra,2022-11-08,Chaos Orb,Redeemer's Exalted Orb,0.03439,Low,3.19,No,No
Kalandra,2022-11-09,Chaos Orb,Redeemer's Exalted Orb,0.03407,Low,3.19,No,No
Kalandra,2022-11-10,Chaos Orb,Redeemer's Exalted Orb,0.03384,Low,3.19,No,No
Kalandra,2022-11-11,Chaos Orb,Redeemer's Exalted Orb,0.02857,Low,3.19,No,No
Kalandra,2022-11-12,Chaos Orb,Redeemer's Exalted Orb,0.02857,Low,3.19,No,No
Kalandra,2022-11-13,Chaos Orb,Redeemer's Exalted Orb,0.028,Low,3.19,No,No
Kalandra,2022-11-14,Chaos Orb,Redeemer's Exalted Orb,0.02809,Medium,3.19,No,No
Kalandra,2022-11-15,Chaos Orb,Redeemer's Exalted Orb,0.02814,Medium,3.19,No,No
Kalandra,2022-11-16,Chaos Orb,Redeemer's Exalted Orb,0.02814,Medium,3.19,No,No
Kalandra,2022-11-17,Chaos Orb,Redeemer's Exalted Orb,0.0281,Medium,3.19,No,No
Kalandra,2022-11-18,Chaos Orb,Redeemer's Exalted Orb,0.02778,Medium,3.19,No,No
Kalandra,2022-11-19,Chaos Orb,Redeemer's Exalted Orb,0.02778,Medium,3.19,No,No
Kalandra,2022-11-20,Chaos Orb,Redeemer's Exalted Orb,0.02778,Medium,3.19,No,No
Kalandra,2022-11-21,Chaos Orb,Redeemer's Exalted Orb,0.02826,Medium,3.19,No,No
Kalandra,2022-11-22,Chaos Orb,Redeemer's Exalted Orb,0.02998,Medium,3.19,No,No
Kalandra,2022-11-23,Chaos Orb,Redeemer's Exalted Orb,0.03157,Low,3.19,No,No
Kalandra,2022-11-24,Chaos Orb,Redeemer's Exalted Orb,0.03157,Low,3.19,No,No
Kalandra,2022-11-25,Chaos Orb,Redeemer's Exalted Orb,0.0317,Medium,3.19,No,No
Kalandra,2022-11-26,Chaos Orb,Redeemer's Exalted Orb,0.03176,Medium,3.19,No,No
Kalandra,2022-11-27,Chaos Orb,Redeemer's Exalted Orb,0.03176,Medium,3.19,No,No
Kalandra,2022-11-28,Chaos Orb,Redeemer's Exalted Orb,0.03176,Medium,3.19,No,No
Kalandra,2022-11-29,Chaos Orb,Redeemer's Exalted Orb,0.0326,Low,3.19,No,No
Kalandra,2022-11-30,Chaos Orb,Redeemer's Exalted Orb,0.03269,Medium,3.19,No,No
Kalandra,2022-12-01,Chaos Orb,Redeemer's Exalted Orb,0.03269,Medium,3.19,No,No
Kalandra,2022-12-02,Chaos Orb,Redeemer's Exalted Orb,0.03266,Low,3.19,No,No
Kalandra,2022-12-03,Chaos Orb,Redeemer's Exalted Orb,0.03251,Low,3.19,No,No
Kalandra,2022-12-04,Chaos Orb,Redeemer's Exalted Orb,0.03247,Low,3.19,No,No
Kalandra,2022-12-05,Chaos Orb,Redeemer's Exalted Orb,0.03251,Low,3.19,No,No
Kalandra,2022-12-06,Chaos Orb,Redeemer's Exalted Orb,0.03251,Low,3.19,No,No
Kalandra,2022-08-20,Chaos Orb,Hunter's Exalted Orb,0.01836,Low,3.19,No,No
Kalandra,2022-08-21,Chaos Orb,Hunter's Exalted Orb,0.01818,Low,3.19,No,No
Kalandra,2022-08-22,Chaos Orb,Hunter's Exalted Orb,0.01101,Low,3.19,No,No
Kalandra,2022-08-23,Chaos Orb,Hunter's Exalted Orb,0.0102,Medium,3.19,No,No
Kalandra,2022-08-24,Chaos Orb,Hunter's Exalted Orb,0.00481,Medium,3.19,No,No
Kalandra,2022-08-25,Chaos Orb,Hunter's Exalted Orb,0.00551,High,3.19,No,No
Kalandra,2022-08-26,Chaos Orb,Hunter's Exalted Orb,0.00474,High,3.19,No,No
Kalandra,2022-08-27,Chaos Orb,Hunter's Exalted Orb,0.00476,High,3.19,No,No
Kalandra,2022-08-28,Chaos Orb,Hunter's Exalted Orb,0.00515,Medium,3.19,No,No
Kalandra,2022-08-29,Chaos Orb,Hunter's Exalted Orb,0.00526,High,3.19,No,No
Kalandra,2022-08-30,Chaos Orb,Hunter's Exalted Orb,0.00534,High,3.19,No,No
Kalandra,2022-08-31,Chaos Orb,Hunter's Exalted Orb,0.0054,High,3.19,No,No
Kalandra,2022-09-01,Chaos Orb,Hunter's Exalted Orb,0.00545,High,3.19,No,No
Kalandra,2022-09-02,Chaos Orb,Hunter's Exalted Orb,0.00528,High,3.19,No,No
Kalandra,2022-09-03,Chaos Orb,Hunter's Exalted Orb,0.00527,High,3.19,No,No
Kalandra,2022-09-04,Chaos Orb,Hunter's Exalted Orb,0.00559,High,3.19,No,No
Kalandra,2022-09-05,Chaos Orb,Hunter's Exalted Orb,0.0062,High,3.19,No,No
Kalandra,2022-09-06,Chaos Orb,Hunter's Exalted Orb,0.00656,High,3.19,No,No
Kalandra,2022-09-07,Chaos Orb,Hunter's Exalted Orb,0.0066,High,3.19,No,No
Kalandra,2022-09-08,Chaos Orb,Hunter's Exalted Orb,0.00666,High,3.19,No,No
Kalandra,2022-09-09,Chaos Orb,Hunter's Exalted Orb,0.00666,High,3.19,No,No
Kalandra,2022-09-10,Chaos Orb,Hunter's Exalted Orb,0.00666,High,3.19,No,No
Kalandra,2022-09-11,Chaos Orb,Hunter's Exalted Orb,0.00662,High,3.19,No,No
Kalandra,2022-09-12,Chaos Orb,Hunter's Exalted Orb,0.00655,High,3.19,No,No
Kalandra,2022-09-13,Chaos Orb,Hunter's Exalted Orb,0.00667,High,3.19,No,No
Kalandra,2022-09-14,Chaos Orb,Hunter's Exalted Orb,0.00667,High,3.19,No,No
Kalandra,2022-09-15,Chaos Orb,Hunter's Exalted Orb,0.00704,High,3.19,No,No
Kalandra,2022-09-16,Chaos Orb,Hunter's Exalted Orb,0.00754,High,3.19,No,No
Kalandra,2022-09-17,Chaos Orb,Hunter's Exalted Orb,0.00797,High,3.19,No,No
Kalandra,2022-09-18,Chaos Orb,Hunter's Exalted Orb,0.00795,High,3.19,No,No
Kalandra,2022-09-19,Chaos Orb,Hunter's Exalted Orb,0.00901,High,3.19,No,No
Kalandra,2022-09-20,Chaos Orb,Hunter's Exalted Orb,0.00905,High,3.19,No,No
Kalandra,2022-09-21,Chaos Orb,Hunter's Exalted Orb,0.00909,High,3.19,No,No
Kalandra,2022-09-22,Chaos Orb,Hunter's Exalted Orb,0.0096,High,3.19,No,No
Kalandra,2022-09-23,Chaos Orb,Hunter's Exalted Orb,0.00991,High,3.19,No,No
Kalandra,2022-09-24,Chaos Orb,Hunter's Exalted Orb,0.0108,High,3.19,No,No
Kalandra,2022-09-25,Chaos Orb,Hunter's Exalted Orb,0.01103,High,3.19,No,No
Kalandra,2022-09-26,Chaos Orb,Hunter's Exalted Orb,0.01111,High,3.19,No,No
Kalandra,2022-09-27,Chaos Orb,Hunter's Exalted Orb,0.01184,High,3.19,No,No
Kalandra,2022-09-28,Chaos Orb,Hunter's Exalted Orb,0.01245,High,3.19,No,No
Kalandra,2022-09-29,Chaos Orb,Hunter's Exalted Orb,0.01239,High,3.19,No,No
Kalandra,2022-09-30,Chaos Orb,Hunter's Exalted Orb,0.01173,High,3.19,No,No
Kalandra,2022-10-01,Chaos Orb,Hunter's Exalted Orb,0.01177,High,3.19,No,No
Kalandra,2022-10-02,Chaos Orb,Hunter's Exalted Orb,0.01121,High,3.19,No,No
Kalandra,2022-10-03,Chaos Orb,Hunter's Exalted Orb,0.01118,High,3.19,No,No
Kalandra,2022-10-04,Chaos Orb,Hunter's Exalted Orb,0.01176,High,3.19,No,No
Kalandra,2022-10-05,Chaos Orb,Hunter's Exalted Orb,0.01118,High,3.19,No,No
Kalandra,2022-10-06,Chaos Orb,Hunter's Exalted Orb,0.01195,High,3.19,No,No
Kalandra,2022-10-07,Chaos Orb,Hunter's Exalted Orb,0.01164,High,3.19,No,No
Kalandra,2022-10-08,Chaos Orb,Hunter's Exalted Orb,0.01163,High,3.19,No,No
Kalandra,2022-10-09,Chaos Orb,Hunter's Exalted Orb,0.01163,High,3.19,No,No
Kalandra,2022-10-10,Chaos Orb,Hunter's Exalted Orb,0.01159,High,3.19,No,No
Kalandra,2022-10-11,Chaos Orb,Hunter's Exalted Orb,0.01164,High,3.19,No,No
Kalandra,2022-10-12,Chaos Orb,Hunter's Exalted Orb,0.01166,High,3.19,No,No
Kalandra,2022-10-13,Chaos Orb,Hunter's Exalted Orb,0.01167,High,3.19,No,No
Kalandra,2022-10-14,Chaos Orb,Hunter's Exalted Orb,0.0112,High,3.19,No,No
Kalandra,2022-10-15,Chaos Orb,Hunter's Exalted Orb,0.01126,High,3.19,No,No
Kalandra,2022-10-16,Chaos Orb,Hunter's Exalted Orb,0.01111,Medium,3.19,No,No
Kalandra,2022-10-17,Chaos Orb,Hunter's Exalted Orb,0.01111,High,3.19,No,No
Kalandra,2022-10-18,Chaos Orb,Hunter's Exalted Orb,0.01111,High,3.19,No,No
Kalandra,2022-10-19,Chaos Orb,Hunter's Exalted Orb,0.0112,High,3.19,No,No
Kalandra,2022-10-20,Chaos Orb,Hunter's Exalted Orb,0.01109,High,3.19,No,No
Kalandra,2022-10-21,Chaos Orb,Hunter's Exalted Orb,0.01109,Medium,3.19,No,No
Kalandra,2022-10-22,Chaos Orb,Hunter's Exalted Orb,0.01111,Medium,3.19,No,No
Kalandra,2022-10-23,Chaos Orb,Hunter's Exalted Orb,0.01107,Medium,3.19,No,No
Kalandra,2022-10-24,Chaos Orb,Hunter's Exalted Orb,0.01105,Medium,3.19,No,No
Kalandra,2022-10-25,Chaos Orb,Hunter's Exalted Orb,0.01093,Medium,3.19,No,No
Kalandra,2022-10-26,Chaos Orb,Hunter's Exalted Orb,0.01176,Medium,3.19,No,No
Kalandra,2022-10-27,Chaos Orb,Hunter's Exalted Orb,0.01176,Medium,3.19,No,No
Kalandra,2022-10-28,Chaos Orb,Hunter's Exalted Orb,0.01174,Medium,3.19,No,No
Kalandra,2022-10-29,Chaos Orb,Hunter's Exalted Orb,0.01184,Medium,3.19,No,No
Kalandra,2022-10-30,Chaos Orb,Hunter's Exalted Orb,0.01282,Medium,3.19,No,No
Kalandra,2022-10-31,Chaos Orb,Hunter's Exalted Orb,0.01315,Medium,3.19,No,No
Kalandra,2022-11-01,Chaos Orb,Hunter's Exalted Orb,0.01315,Medium,3.19,No,No
Kalandra,2022-11-02,Chaos Orb,Hunter's Exalted Orb,0.01396,Medium,3.19,No,No
Kalandra,2022-11-03,Chaos Orb,Hunter's Exalted Orb,0.01396,Medium,3.19,No,No
Kalandra,2022-11-04,Chaos Orb,Hunter's Exalted Orb,0.01324,Medium,3.19,No,No
Kalandra,2022-11-05,Chaos Orb,Hunter's Exalted Orb,0.01196,Medium,3.19,No,No
Kalandra,2022-11-06,Chaos Orb,Hunter's Exalted Orb,0.01195,Medium,3.19,No,No
Kalandra,2022-11-07,Chaos Orb,Hunter's Exalted Orb,0.02037,Low,3.19,No,No
Kalandra,2022-11-08,Chaos Orb,Hunter's Exalted Orb,0.02037,Low,3.19,No,No
Kalandra,2022-11-09,Chaos Orb,Hunter's Exalted Orb,0.017,Low,3.19,No,No
Kalandra,2022-11-10,Chaos Orb,Hunter's Exalted Orb,0.01348,Low,3.19,No,No
Kalandra,2022-11-11,Chaos Orb,Hunter's Exalted Orb,0.01072,Medium,3.19,No,No
Kalandra,2022-11-12,Chaos Orb,Hunter's Exalted Orb,0.01072,Medium,3.19,No,No
Kalandra,2022-11-13,Chaos Orb,Hunter's Exalted Orb,0.00904,Low,3.19,No,No
Kalandra,2022-11-14,Chaos Orb,Hunter's Exalted Orb,0.00904,Medium,3.19,No,No
Kalandra,2022-11-15,Chaos Orb,Hunter's Exalted Orb,0.00905,Medium,3.19,No,No
Kalandra,2022-11-16,Chaos Orb,Hunter's Exalted Orb,0.00905,Medium,3.19,No,No
Kalandra,2022-11-17,Chaos Orb,Hunter's Exalted Orb,0.00905,Medium,3.19,No,No
Kalandra,2022-11-18,Chaos Orb,Hunter's Exalted Orb,0.00905,Medium,3.19,No,No
Kalandra,2022-11-19,Chaos Orb,Hunter's Exalted Orb,0.00907,Medium,3.19,No,No
Kalandra,2022-11-20,Chaos Orb,Hunter's Exalted Orb,0.00907,Medium,3.19,No,No
Kalandra,2022-11-21,Chaos Orb,Hunter's Exalted Orb,0.00959,Medium,3.19,No,No
Kalandra,2022-11-22,Chaos Orb,Hunter's Exalted Orb,0.0096,Medium,3.19,No,No
Kalandra,2022-11-23,Chaos Orb,Hunter's Exalted Orb,0.01041,Low,3.19,No,No
Kalandra,2022-11-24,Chaos Orb,Hunter's Exalted Orb,0.01,Medium,3.19,No,No
Kalandra,2022-11-25,Chaos Orb,Hunter's Exalted Orb,0.01,Medium,3.19,No,No
Kalandra,2022-11-26,Chaos Orb,Hunter's Exalted Orb,0.01006,Medium,3.19,No,No
Kalandra,2022-11-27,Chaos Orb,Hunter's Exalted Orb,0.01006,Medium,3.19,No,No
Kalandra,2022-11-28,Chaos Orb,Hunter's Exalted Orb,0.01168,Medium,3.19,No,No
Kalandra,2022-11-29,Chaos Orb,Hunter's Exalted Orb,0.01168,Medium,3.19,No,No
Kalandra,2022-11-30,Chaos Orb,Hunter's Exalted Orb,0.01168,Medium,3.19,No,No
Kalandra,2022-12-01,Chaos Orb,Hunter's Exalted Orb,0.01168,Medium,3.19,No,No
Kalandra,2022-12-02,Chaos Orb,Hunter's Exalted Orb,0.01182,Low,3.19,No,No
Kalandra,2022-12-03,Chaos Orb,Hunter's Exalted Orb,0.01174,Low,3.19,No,No
Kalandra,2022-12-04,Chaos Orb,Hunter's Exalted Orb,0.01178,Low,3.19,No,No
Kalandra,2022-12-05,Chaos Orb,Hunter's Exalted Orb,0.01169,Low,3.19,No,No
Kalandra,2022-12-06,Chaos Orb,Hunter's Exalted Orb,0.01157,Low,3.19,No,No
Kalandra,2022-08-20,Chaos Orb,Maven's Orb,0.02393,Low,3.19,No,No
Kalandra,2022-08-21,Chaos Orb,Maven's Orb,0.02381,Low,3.19,No,No
Kalandra,2022-08-22,Chaos Orb,Maven's Orb,0.02217,Low,3.19,No,No
Kalandra,2022-08-23,Chaos Orb,Maven's Orb,0.02174,Low,3.19,No,No
Kalandra,2022-08-24,Chaos Orb,Maven's Orb,0.01099,Medium,3.19,No,No
Kalandra,2022-08-25,Chaos Orb,Maven's Orb,0.00999,High,3.19,No,No
Kalandra,2022-08-26,Chaos Orb,Maven's Orb,0.00844,High,3.19,No,No
Kalandra,2022-08-27,Chaos Orb,Maven's Orb,0.008,High,3.19,No,No
Kalandra,2022-08-28,Chaos Orb,Maven's Orb,0.00714,High,3.19,No,No
Kalandra,2022-08-29,Chaos Orb,Maven's Orb,0.00714,High,3.19,No,No
Kalandra,2022-08-30,Chaos Orb,Maven's Orb,0.00691,High,3.19,No,No
Kalandra,2022-08-31,Chaos Orb,Maven's Orb,0.00582,High,3.19,No,No
Kalandra,2022-09-01,Chaos Orb,Maven's Orb,0.00631,High,3.19,No,No
Kalandra,2022-09-02,Chaos Orb,Maven's Orb,0.00595,High,3.19,No,No
Kalandra,2022-09-03,Chaos Orb,Maven's Orb,0.00575,High,3.19,No,No
Kalandra,2022-09-04,Chaos Orb,Maven's Orb,0.0069,High,3.19,No,No
Kalandra,2022-09-05,Chaos Orb,Maven's Orb,0.00697,High,3.19,No,No
Kalandra,2022-09-06,Chaos Orb,Maven's Orb,0.00702,High,3.19,No,No
Kalandra,2022-09-07,Chaos Orb,Maven's Orb,0.00676,High,3.19,No,No
Kalandra,2022-09-08,Chaos Orb,Maven's Orb,0.00663,High,3.19,No,No
Kalandra,2022-09-09,Chaos Orb,Maven's Orb,0.00665,High,3.19,No,No
Kalandra,2022-09-10,Chaos Orb,Maven's Orb,0.00667,High,3.19,No,No
Kalandra,2022-09-11,Chaos Orb,Maven's Orb,0.00661,High,3.19,No,No
Kalandra,2022-09-12,Chaos Orb,Maven's Orb,0.00661,High,3.19,No,No
Kalandra,2022-09-13,Chaos Orb,Maven's Orb,0.00662,High,3.19,No,No
Kalandra,2022-09-14,Chaos Orb,Maven's Orb,0.0066,High,3.19,No,No
Kalandra,2022-09-15,Chaos Orb,Maven's Orb,0.0066,High,3.19,No,No
Kalandra,2022-09-16,Chaos Orb,Maven's Orb,0.00661,High,3.19,No,No
Kalandra,2022-09-17,Chaos Orb,Maven's Orb,0.00662,High,3.19,No,No
Kalandra,2022-09-18,Chaos Orb,Maven's Orb,0.00664,High,3.19,No,No
Kalandra,2022-09-19,Chaos Orb,Maven's Orb,0.00663,High,3.19,No,No
Kalandra,2022-09-20,Chaos Orb,Maven's Orb,0.00663,High,3.19,No,No
Kalandra,2022-09-21,Chaos Orb,Maven's Orb,0.00665,High,3.19,No,No
Kalandra,2022-09-22,Chaos Orb,Maven's Orb,0.00667,High,3.19,No,No
Kalandra,2022-09-23,Chaos Orb,Maven's Orb,0.00696,High,3.19,No,No
Kalandra,2022-09-24,Chaos Orb,Maven's Orb,0.00674,High,3.19,No,No
Kalandra,2022-09-25,Chaos Orb,Maven's Orb,0.00667,High,3.19,No,No
Kalandra,2022-09-26,Chaos Orb,Maven's Orb,0.00727,High,3.19,No,No
Kalandra,2022-09-27,Chaos Orb,Maven's Orb,0.00691,High,3.19,No,No
Kalandra,2022-09-28,Chaos Orb,Maven's Orb,0.00663,High,3.19,No,No
