League,Date,Get,Pay,Value,Confidence,Patch,Hardcore,Standard
Hardcore Kalandra,2022-09-08,Chaos Orb,Tainted Blacksmith's Whetstone,3.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-09,Chaos Orb,Tainted Blacksmith's Whetstone,3.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-10,Chaos Orb,Tainted Blacksmith's Whetstone,3.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-11,Chaos Orb,Tainted Blacksmith's Whetstone,3.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-12,Chaos Orb,Tainted Blacksmith's Whetstone,1.6175,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-13,Chaos Orb,Tainted Blacksmith's Whetstone,1.55,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-14,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-15,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-16,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-17,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-18,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-19,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Chaos Orb,Tainted Blacksmith's Whetstone,1.55,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Chaos Orb,Tainted Blacksmith's Whetstone,1.55,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Chaos Orb,Tainted Blacksmith's Whetstone,1.55,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Chaos Orb,Tainted Blacksmith's Whetstone,1.55,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Chaos Orb,Tainted Blacksmith's Whetstone,1.55,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Chaos Orb,Tainted Blacksmith's Whetstone,1.55,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Chaos Orb,Tainted Blacksmith's Whetstone,1.55,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-01,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-02,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-03,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-04,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-05,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-06,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-07,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-08,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-09,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-10,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-11,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-12,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-13,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-14,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-15,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-20,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-21,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-22,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-23,Chaos Orb,Tainted Blacksmith's Whetstone,1.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-25,Chaos Orb,Tainted Blacksmith's Whetstone,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-26,Chaos Orb,Tainted Blacksmith's Whetstone,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-27,Chaos Orb,Tainted Blacksmith's Whetstone,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-28,Chaos Orb,Tainted Blacksmith's Whetstone,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-29,Chaos Orb,Tainted Blacksmith's Whetstone,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-30,Chaos Orb,Tainted Blacksmith's Whetstone,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-01,Chaos Orb,Tainted Blacksmith's Whetstone,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-02,Chaos Orb,Tainted Blacksmith's Whetstone,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-21,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-22,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-23,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-24,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-25,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-26,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-27,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-28,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-29,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-30,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-31,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-01,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-02,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-03,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-04,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-05,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-06,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-07,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-08,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-09,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-10,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-11,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-12,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-13,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-14,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-15,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-16,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-17,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-18,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-19,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-01,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-02,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-03,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-04,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-05,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-06,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-07,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-08,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-09,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-10,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-11,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-12,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-13,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-14,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-15,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-20,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-21,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-22,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-23,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-24,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-25,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-26,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-27,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-29,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-30,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-31,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-01,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-02,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-03,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-04,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-05,Chaos Orb,Operative's Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-21,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-22,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-23,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-24,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-25,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-26,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-27,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-28,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-29,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-30,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-31,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-01,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-02,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-03,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-04,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-05,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-06,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-07,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-08,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-09,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-10,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-11,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-12,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-13,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-14,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-15,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-16,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-17,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-18,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-19,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-01,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-02,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-03,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-04,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-05,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-06,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-07,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-08,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-09,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-10,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-11,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-12,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-13,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-14,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-15,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-20,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-21,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-22,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-23,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-24,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-25,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-26,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-27,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-29,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-30,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-31,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-01,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-02,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-03,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-04,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-05,Chaos Orb,Otherworldly Scouting Report,2.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-21,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-22,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-23,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-24,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-25,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-26,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-27,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-28,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-29,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-30,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-31,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-01,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-02,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-03,Chaos Orb,Tainted Orb of Fusing,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-04,Chaos Orb,Tainted Orb of Fusing,0.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-05,Chaos Orb,Tainted Orb of Fusing,0.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-06,Chaos Orb,Tainted Orb of Fusing,0.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-07,Chaos Orb,Tainted Orb of Fusing,0.36579,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-08,Chaos Orb,Tainted Orb of Fusing,0.2,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-09,Chaos Orb,Tainted Orb of Fusing,0.2,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-10,Chaos Orb,Tainted Orb of Fusing,0.18867,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-11,Chaos Orb,Tainted Orb of Fusing,0.17614,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-12,Chaos Orb,Tainted Orb of Fusing,0.13072,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-13,Chaos Orb,Tainted Orb of Fusing,0.13588,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-14,Chaos Orb,Tainted Orb of Fusing,0.16667,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-15,Chaos Orb,Tainted Orb of Fusing,0.17667,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-16,Chaos Orb,Tainted Orb of Fusing,0.17617,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-17,Chaos Orb,Tainted Orb of Fusing,0.17316,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-18,Chaos Orb,Tainted Orb of Fusing,0.14846,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-19,Chaos Orb,Tainted Orb of Fusing,0.1292,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Chaos Orb,Tainted Orb of Fusing,0.13036,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Chaos Orb,Tainted Orb of Fusing,0.1329,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Chaos Orb,Tainted Orb of Fusing,0.1329,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Chaos Orb,Tainted Orb of Fusing,0.125,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Chaos Orb,Tainted Orb of Fusing,0.125,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Chaos Orb,Tainted Orb of Fusing,0.125,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Chaos Orb,Tainted Orb of Fusing,0.12848,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Chaos Orb,Tainted Orb of Fusing,0.1292,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Chaos Orb,Tainted Orb of Fusing,0.1292,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Chaos Orb,Tainted Orb of Fusing,0.12759,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Chaos Orb,Tainted Orb of Fusing,0.12759,Low,3.19,Yes,No
